pct_name,pct_id,pct_num,reg_vot,DEM,RFK,LIB,ASP,GRN,CON,REP,AUR,YES,NO,total_pres,total_rcv,prop_dem,prop_rep,prop_rfk,prop_yes,prop_no,exception
40-024 Kotzebue,40-024,394,1917,280,21,4,1,4,3,242,10,193,353,565,546,0.49557522123893805,0.4283185840707965,0.037168141592920353,0.3534798534798535,0.6465201465201466,FALSE
40-026 Noatak,40-026,395,332,19,9,3,0,1,1,66,0,37,60,99,97,0.1919191919191919,0.6666666666666666,0.09090909090909091,0.38144329896907214,0.6185567010309279,TRUE
40-028 Noorvik,40-028,396,362,27,4,2,1,0,2,57,1,34,47,94,81,0.2872340425531915,0.6063829787234043,0.0425531914893617,0.41975308641975306,0.5802469135802469,FALSE
40-030 Nuiqsut,40-030,397,271,18,3,0,0,1,0,15,1,8,33,38,41,0.47368421052631576,0.39473684210526316,0.07894736842105263,0.1951219512195122,0.8048780487804879,FALSE
40-032 Point Hope,40-032,398,464,41,8,2,1,0,0,66,1,56,62,119,118,0.3445378151260504,0.5546218487394958,0.06722689075630252,0.4745762711864407,0.5254237288135594,FALSE
40-034 Point Lay,40-034,399,155,9,1,2,1,1,0,15,1,13,15,30,28,0.3,0.5,0.03333333333333333,0.4642857142857143,0.5357142857142857,FALSE
40-036 Selawik,40-036,400,427,19,4,0,0,0,0,54,0,32,33,77,65,0.24675324675324675,0.7012987012987013,0.05194805194805195,0.49230769230769234,0.5076923076923077,FALSE
40-038 Shungnak,40-038,401,143,30,1,0,0,0,0,15,0,11,31,46,42,0.6521739130434783,0.32608695652173914,0.021739130434782608,0.2619047619047619,0.7380952380952381,FALSE
40-040 Wainwright,40-040,402,371,29,2,2,0,0,0,93,2,50,74,128,124,0.2265625,0.7265625,0.015625,0.4032258064516129,0.5967741935483871,FALSE
District 1 - Absentee,1-Jan,404,0,1311,42,21,2,16,4,1608,14,1498,1341,3018,2839,0.43439363817097415,0.532803180914513,0.013916500994035786,0.5276505811905601,0.4723494188094399,FALSE
District 2 - Absentee,1-Feb,405,0,2455,69,21,4,34,2,2026,16,1879,2576,4627,4455,0.530581370218284,0.43786470715366327,0.014912470283120812,0.4217732884399551,0.5782267115600449,FALSE
District 3 - Absentee,1-Mar,406,0,1726,31,22,9,22,5,846,14,861,1645,2675,2506,0.645233644859813,0.31626168224299067,0.011588785046728972,0.3435754189944134,0.6564245810055865,FALSE
District 4 - Absentee,1-Apr,407,0,1241,19,10,4,19,0,352,13,370,1191,1658,1561,0.7484921592279855,0.21230398069963813,0.011459589867310011,0.2370275464445868,0.7629724535554132,FALSE
District 5 - Absentee,3-May,408,0,1476,47,38,6,30,5,1490,12,1300,1578,3104,2878,0.47551546391752575,0.4800257731958763,0.015141752577319588,0.45170257123002083,0.5482974287699791,FALSE
District 6 - Absentee,3-Jun,409,0,1195,31,14,3,23,10,1081,11,1042,1186,2368,2228,0.5046452702702703,0.4565033783783784,0.013091216216216216,0.46768402154398564,0.5323159784560144,FALSE
District 7 - Absentee,3-Jul,410,0,566,23,10,5,6,4,1078,4,951,634,1696,1585,0.33372641509433965,0.6356132075471698,0.013561320754716982,0.6,0.4,FALSE
District 8 - Absentee,3-Aug,411,0,787,24,10,6,4,3,1412,6,1321,833,2252,2154,0.3494671403197158,0.6269982238010657,0.010657193605683837,0.6132776230269267,0.3867223769730734,FALSE
District 9 - Absentee,3-Sep,412,0,1970,37,15,9,24,3,1202,8,1172,2002,3268,3174,0.6028151774785802,0.3678090575275398,0.011321909424724603,0.3692501575299307,0.6307498424700693,FALSE
District 10 - Absentee,3-Oct,413,0,1155,24,15,3,16,4,724,5,726,1165,1946,1891,0.5935251798561151,0.3720452209660843,0.012332990750256937,0.38392384981491273,0.6160761501850872,FALSE
District 11 - Absentee,3-Nov,414,0,1522,28,24,4,15,2,926,5,886,1555,2526,2441,0.6025336500395883,0.3665874901029295,0.011084718923198733,0.362965997541991,0.637034002458009,FALSE
District 12 - Absentee,3-Dec,415,0,1237,21,9,5,12,1,676,9,606,1290,1970,1896,0.6279187817258883,0.3431472081218274,0.01065989847715736,0.31962025316455694,0.680379746835443,FALSE
District 13 - Absentee,13-3,416,0,1043,23,13,5,13,4,543,6,548,1001,1650,1549,0.6321212121212121,0.3290909090909091,0.013939393939393939,0.3537766300839251,0.6462233699160749,FALSE
District 14 - Absentee,14-3,417,0,1289,31,14,3,21,3,474,10,483,1304,1845,1787,0.6986449864498645,0.25691056910569104,0.016802168021680216,0.2702853945159485,0.7297146054840515,FALSE
District 15 - Absentee,15-3,418,0,1243,33,23,1,10,2,809,5,756,1296,2126,2052,0.5846660395108184,0.3805268109125118,0.015522107243650047,0.3684210526315789,0.631578947368421,FALSE
District 16 - Absentee,16-3,419,0,1497,34,22,0,15,1,664,12,647,1524,2245,2171,0.666815144766147,0.29576837416481067,0.015144766146993319,0.2980193459235375,0.7019806540764625,FALSE
District 17 - Absentee,17-3,420,0,1591,24,21,2,22,2,578,11,607,1538,2251,2145,0.706796979120391,0.2567747667703243,0.010661928031985785,0.282983682983683,0.717016317016317,FALSE
District 18 - Absentee,18-3,421,0,733,23,13,2,3,1,786,2,682,657,1563,1339,0.4689699296225208,0.5028790786948176,0.01471529110684581,0.5093353248693054,0.49066467513069456,FALSE
District 19 - Absentee,19-3,422,0,774,12,7,0,17,2,308,11,292,781,1131,1073,0.6843501326259946,0.2723253757736516,0.010610079575596816,0.2721342031686859,0.727865796831314,FALSE
District 20 - Absentee,20-3,423,0,1150,18,7,8,11,4,591,8,539,1173,1797,1712,0.6399554813578185,0.328881469115192,0.01001669449081803,0.3148364485981308,0.6851635514018691,FALSE
District 21 - Absentee,21-3,424,0,1567,27,15,10,39,2,798,6,812,1573,2464,2385,0.6359577922077922,0.32386363636363635,0.010957792207792208,0.34046121593291406,0.659538784067086,FALSE
District 22 - Absentee,22-3,425,0,703,16,11,1,7,4,462,8,449,705,1212,1154,0.58003300330033,0.3811881188118812,0.013201320132013201,0.38908145580589254,0.6109185441941074,FALSE
District 23 - Absentee,23-3,426,0,1344,33,37,9,15,4,1275,5,1142,1416,2722,2558,0.4937545922116091,0.46840558412931665,0.012123438648052902,0.4464425332290852,0.5535574667709148,FALSE
District 24 - Absentee,24-3,427,0,874,34,24,4,10,4,1076,9,973,951,2035,1924,0.4294840294840295,0.5287469287469287,0.016707616707616706,0.5057172557172557,0.49428274428274427,FALSE
District 25 - Absentee,25-3,428,0,653,24,14,7,13,3,863,2,765,735,1579,1500,0.4135528815706143,0.5465484483850538,0.015199493350221659,0.51,0.49,FALSE
District 26 - Absentee,26-3,429,0,450,12,6,2,5,0,898,5,811,493,1378,1304,0.3265602322206096,0.6516690856313497,0.008708272859216255,0.6219325153374233,0.37806748466257667,FALSE
District 27 - Absentee,27-3,430,0,401,17,13,1,4,1,867,1,762,456,1305,1218,0.30727969348659,0.66436781609195406,0.013026819923371647,0.625615763546798,0.37438423645320196,FALSE
District 28 - Absentee,28-3,431,0,478,13,15,4,5,2,869,3,777,547,1389,1324,0.3441324694024478,0.6256299496040317,0.009359251259899209,0.5868580060422961,0.4131419939577039,FALSE
District 29 - Absentee,29-3,432,0,754,31,26,6,15,1,1170,6,1058,840,2009,1898,0.375311100049776,0.5823792931806869,0.015430562468889995,0.5574288724973656,0.44257112750263433,FALSE
District 30 - Absentee,30,433,0,1168,38,19,3,15,7,2061,5,1923,1264,3316,3187,0.35223160434258144,0.6215319662243667,0.011459589867310011,0.6033887668653907,0.39661123313460933,FALSE
District 31 - Absentee,31-4,434,0,574,20,10,4,6,1,534,2,473,565,1151,1038,0.49869678540399653,0.4639443961772372,0.01737619461337967,0.4556840077071291,0.5443159922928709,FALSE
District 32 - Absentee,32-4,435,0,415,6,13,3,7,2,557,4,509,391,1007,900,0.41211519364448856,0.5531281032770605,0.005958291956305859,0.5655555555555556,0.43444444444444447,FALSE
District 33 - Absentee,33-4,436,0,472,16,14,7,10,0,738,4,683,502,1261,1185,0.37430610626486915,0.5852498017446471,0.012688342585249802,0.5763713080168776,0.42362869198312236,FALSE
District 34 - Absentee,34-4,437,0,748,24,18,4,10,8,734,3,667,788,1549,1455,0.4828921885087153,0.47385409941898,0.015493867010974823,0.4584192439862543,0.5415807560137457,FALSE
District 35 - Absentee,35-4,438,0,813,16,19,3,24,5,527,5,505,817,1412,1322,0.5757790368271954,0.37322946175637395,0.0113314447592068,0.38199697428139184,0.6180030257186082,FALSE
District 36 - Absentee,36,439,0,872,38,15,11,11,3,1391,10,1325,927,2351,2252,0.3709059974478945,0.5916631220757125,0.016163334751169715,0.5883658969804618,0.4116341030195382,FALSE
District 37 - Absentee,37,440,0,560,19,8,1,7,2,539,3,470,566,1139,1036,0.4916593503072871,0.47322212467076386,0.016681299385425813,0.45366795366795365,0.5463320463320464,FALSE
District 38 - Absentee,38-4,441,0,331,17,4,3,1,3,168,2,179,327,529,506,0.6257088846880907,0.31758034026465026,0.03213610586011342,0.35375494071146246,0.6462450592885376,FALSE
District 39 - Absentee,39,442,0,275,14,2,2,2,0,204,4,196,281,503,477,0.5467196819085487,0.40556660039761433,0.027833001988071572,0.4109014675052411,0.589098532494759,FALSE
District 40 - Absentee,40-2,443,0,228,16,1,1,2,1,190,4,180,246,443,426,0.5146726862302483,0.4288939051918736,0.03611738148984198,0.4225352112676056,0.5774647887323944,FALSE
District 1 - Early Voting,NA,444,0,13,0,0,0,0,0,7,0,6,13,20,19,0.65,0.35,0,0.3157894736842105,0.6842105263157895,FALSE
District 2 - Early Voting,NA,445,0,40,1,2,0,2,0,30,0,26,48,75,74,0.5333333333333333,0.4,0.013333333333333334,0.35135135135135137,0.6486486486486487,FALSE
District 3 - Early Voting,NA,446,0,2043,37,20,9,17,7,1403,8,1199,2260,3544,3459,0.5764672686230248,0.3958803611738149,0.01044018058690745,0.34663197455912115,0.6533680254408789,FALSE
District 4 - Early Voting,NA,447,0,2656,45,23,9,41,7,1033,18,937,2811,3832,3748,0.6931106471816284,0.2695720250521921,0.01174321503131524,0.25,0.75,FALSE
District 5 - Early Voting,NA,448,0,27,0,0,0,0,1,34,0,32,28,62,60,0.43548387096774194,0.5483870967741935,0,0.5333333333333333,0.4666666666666667,FALSE
District 6 - Early Voting,NA,449,0,1804,48,27,5,42,8,2107,13,1976,1980,4054,3956,0.444992599901332,0.5197335964479527,0.011840157868771583,0.4994944388270981,0.5005055611729019,FALSE
District 7 - Early Voting,NA,450,0,956,39,24,3,8,3,2585,2,2316,1176,3620,3492,0.2640883977900553,0.7140883977900553,0.010773480662983425,0.6632302405498282,0.33676975945017185,FALSE
District 8 - Early Voting,NA,451,0,660,21,12,1,9,2,2454,5,2262,818,3164,3080,0.20859671302149177,0.7756005056890013,0.00663716814159292,0.7344155844155844,0.2655844155844156,FALSE
District 9 - Early Voting,NA,452,0,1032,13,10,2,9,2,1082,3,1036,1097,2153,2133,0.4793311658151417,0.5025545750116117,0.006038086391082211,0.4857008907641819,0.5142991092358181,FALSE
District 10 - Early Voting,NA,453,0,710,13,8,2,4,2,808,4,771,751,1551,1522,0.4577691811734365,0.5209542230818827,0.008381689232753063,0.5065703022339028,0.49342969776609724,FALSE
District 11 - Early Voting,NA,454,0,822,10,12,2,7,2,917,1,875,870,1773,1745,0.46362098138747887,0.5172024816694868,0.0056401579244218835,0.501432664756447,0.498567335243553,FALSE
District 12 - Early Voting,NA,455,0,812,12,6,0,3,2,761,1,722,843,1597,1565,0.5084533500313086,0.4765184721352536,0.007514088916718848,0.46134185303514375,0.5386581469648563,FALSE
District 13 - Early Voting,NA,456,0,636,17,9,3,7,3,702,6,645,696,1383,1341,0.4598698481561822,0.5075921908893709,0.012292118582791034,0.4809843400447427,0.5190156599552572,FALSE
District 14 - Early Voting,NA,457,0,966,10,13,1,12,2,609,10,567,1006,1623,1573,0.5951940850277264,0.3752310536044362,0.0061614294516327784,0.3604577240940877,0.6395422759059123,FALSE
District 15 - Early Voting,NA,458,0,810,18,6,2,4,2,893,2,832,872,1737,1704,0.46632124352331605,0.514104778353483,0.010362694300518135,0.48826291079812206,0.5117370892018779,FALSE
District 16 - Early Voting,NA,459,0,1062,16,11,0,4,6,712,11,682,1120,1822,1802,0.5828759604829857,0.3907793633369923,0.008781558726673985,0.37846836847946724,0.6215316315205327,FALSE
District 17 - Early Voting,NA,460,0,1414,24,8,1,13,2,621,8,603,1438,2091,2041,0.676231468197035,0.296987087517934,0.011477761836441894,0.2954434100930916,0.7045565899069084,FALSE
District 18 - Early Voting,NA,461,0,256,8,2,1,6,1,232,1,205,276,507,481,0.504930966469428,0.45759368836291914,0.015779092702169626,0.4261954261954262,0.5738045738045738,FALSE
District 19 - Early Voting,NA,462,0,515,8,4,5,9,2,277,7,266,530,827,796,0.6227327690447401,0.3349455864570738,0.009673518742442563,0.3341708542713568,0.6658291457286433,FALSE
District 20 - Early Voting,NA,463,0,685,10,10,0,13,3,570,3,540,735,1294,1275,0.5293663060278208,0.44049459041731065,0.0077279752704791345,0.4235294117647059,0.5764705882352941,FALSE
District 21 - Early Voting,NA,464,0,796,8,7,3,11,3,697,7,686,819,1532,1505,0.5195822454308094,0.4549608355091384,0.005221932114882507,0.4558139534883721,0.5441860465116279,FALSE
District 22 - Early Voting,NA,465,0,447,6,2,0,8,2,447,5,420,458,917,878,0.48745910577971646,0.48745910577971646,0.006543075245365322,0.4783599088838269,0.5216400911161732,FALSE
District 23 - Early Voting,NA,466,0,1222,45,24,9,5,9,2186,4,2019,1425,3504,3444,0.3487442922374429,0.6238584474885844,0.012842465753424657,0.5862369337979094,0.4137630662020906,FALSE
District 24 - Early Voting,NA,467,0,974,22,25,5,9,7,2192,10,2018,1169,3244,3187,0.3002466091245376,0.6757090012330457,0.006781750924784217,0.633197364292438,0.366802635707562,FALSE
District 25 - Early Voting,NA,468,0,1122,44,16,2,12,3,2210,6,2026,1278,3415,3304,0.32855051244509514,0.6471449487554904,0.01288433382137628,0.6131961259079903,0.38680387409200967,FALSE
District 26 - Early Voting,NA,469,0,521,25,7,0,6,3,2123,3,1977,644,2688,2621,0.19382440476190477,0.7898065476190477,0.009300595238095238,0.7542922548645555,0.2457077451354445,FALSE
District 27 - Early Voting,NA,470,0,562,26,15,4,4,4,2116,1,1906,731,2732,2637,0.20571010248901903,0.7745241581259151,0.00951683748169839,0.7227910504361016,0.27720894956389835,FALSE
District 28 - Early Voting,NA,471,0,692,29,21,3,8,4,2266,9,2077,867,3032,2944,0.22823218997361477,0.7473614775725593,0.009564643799472295,0.7055027173913043,0.2944972826086957,FALSE
District 29 - Early Voting,NA,472,0,616,27,16,2,13,6,2110,7,1955,777,2797,2732,0.2202359671076153,0.7543796925277083,0.009653199856989631,0.7155929721815519,0.284407027818448,FALSE
District 30 - Early Voting,NA,473,0,223,12,1,1,5,1,922,1,852,278,1166,1130,0.19125214408233276,0.79073756432247,0.010291595197255575,0.7539823008849558,0.24601769911504426,FALSE
District 31 - Early Voting,NA,474,0,964,21,12,5,21,2,915,3,840,1065,1943,1905,0.4961399897066392,0.4709212557900154,0.01080802882141019,0.4409448818897638,0.5590551181102362,FALSE
District 32 - Early Voting,NA,475,0,395,10,7,0,8,1,663,4,556,486,1088,1042,0.3630514705882353,0.609375,0.009191176470588236,0.5335892514395394,0.46641074856046066,FALSE
District 33 - Early Voting,NA,476,0,430,27,8,3,5,2,1210,2,1092,550,1687,1642,0.25489033787788973,0.7172495554238293,0.016004742145820983,0.6650426309378806,0.33495736906211937,FALSE
District 34 - Early Voting,NA,477,0,1099,28,14,5,18,2,1360,6,1224,1258,2532,2482,0.434044233807267,0.5371248025276462,0.011058451816745656,0.4931506849315068,0.5068493150684932,FALSE
District 35 - Early Voting,NA,478,0,1482,28,15,9,31,6,1069,18,972,1635,2658,2607,0.5575620767494357,0.40218209179834463,0.010534236267870579,0.37284234752589185,0.6271576524741082,FALSE
District 36 - Early Voting,NA,479,0,431,9,9,4,13,1,254,2,230,477,723,707,0.5961272475795297,0.35131396957123096,0.012448132780082987,0.32531824611032534,0.6746817538896747,FALSE
District 37 - Early Voting,NA,480,0,48,0,1,1,0,0,49,3,45,54,102,99,0.47058823529411764,0.4803921568627451,0,0.45454545454545453,0.5454545454545454,FALSE
District 38 - Early Voting,NA,481,0,19,0,0,0,0,1,10,0,8,20,30,28,0.6333333333333333,0.3333333333333333,0,0.2857142857142857,0.7142857142857143,FALSE
District 39 - Early Voting,NA,482,0,135,4,0,1,2,0,76,2,81,138,220,219,0.6136363636363636,0.34545454545454546,0.01818181818181818,0.3698630136986301,0.6301369863013698,FALSE
District 40 - Early Voting,NA,483,0,24,3,0,0,0,0,17,0,18,25,44,43,0.5454545454545454,0.38636363636363635,0.06818181818181818,0.4186046511627907,0.5813953488372093,FALSE
District 1  - Question,NA,484,0,167,16,6,0,3,1,301,1,182,183,495,365,0.3373737373737374,0.6080808080808081,0.03232323232323232,0.4986301369863014,0.5013698630136987,FALSE
District 2  - Question,NA,485,0,98,9,3,2,6,0,147,0,84,74,265,158,0.36981132075471695,0.5547169811320755,0.033962264150943396,0.5316455696202531,0.46835443037974683,FALSE
District 3  - Question,NA,486,0,138,9,11,0,4,1,139,2,74,142,304,216,0.45394736842105265,0.45723684210526316,0.029605263157894735,0.3425925925925926,0.6574074074074074,FALSE
District 4  - Question,NA,487,0,192,16,8,3,5,2,191,2,103,229,419,332,0.45823389021479716,0.45584725536992843,0.03818615751789976,0.3102409638554217,0.6897590361445783,FALSE
District 5  - Question,NA,488,0,94,6,2,0,5,1,254,1,145,95,363,240,0.25895316804407714,0.699724517906336,0.01652892561983471,0.6041666666666666,0.3958333333333333,FALSE
District 6  - Question,NA,489,0,89,5,6,0,3,0,235,1,128,84,339,212,0.26253687315634217,0.6932153392330384,0.014749262536873156,0.6037735849056604,0.39622641509433965,FALSE
District 7  - Question,NA,490,0,46,7,2,0,2,2,235,0,133,71,294,204,0.1564625850340136,0.7993197278911565,0.023809523809523808,0.6519607843137255,0.3480392156862745,FALSE
District 8  - Question,NA,491,0,24,3,2,0,1,1,165,0,86,40,196,126,0.12244897959183673,0.8418367346938775,0.015306122448979591,0.6825396825396826,0.31746031746031744,FALSE
District 9  - Question,NA,492,0,97,7,4,0,5,0,138,1,94,98,252,192,0.38492063492063494,0.5476190476190477,0.027777777777777776,0.4895833333333333,0.5104166666666666,FALSE
District 10  - Question,NA,493,0,98,10,6,0,3,0,135,1,86,104,253,190,0.38735177865612647,0.5335968379446641,0.039525691699604744,0.45263157894736844,0.5473684210526316,FALSE
District 11  - Question,NA,494,0,89,0,3,0,2,1,141,1,88,96,237,184,0.3755274261603376,0.5949367088607594,0,0.4782608695652174,0.5217391304347826,FALSE
District 12  - Question,NA,495,0,93,6,2,1,3,1,128,1,76,116,235,192,0.39574468085106385,0.5446808510638298,0.02553191489361702,0.3958333333333333,0.6041666666666666,FALSE
District 13  - Question,NA,496,0,130,7,5,3,1,0,191,2,126,157,339,283,0.3834808259587021,0.5634218289085545,0.02064896755162242,0.4452296819787986,0.5547703180212014,FALSE
District 14  - Question,NA,497,0,196,7,6,0,4,0,210,0,160,183,423,343,0.46335697399527187,0.49645390070921985,0.016548463356973995,0.46647230320699706,0.5335276967930029,FALSE
District 15  - Question,NA,498,0,103,4,4,1,2,2,160,1,99,114,277,213,0.37184115523465705,0.5776173285198556,0.01444043321299639,0.4647887323943662,0.5352112676056338,FALSE
District 16  - Question,NA,499,0,112,11,3,1,5,0,163,3,97,135,298,232,0.37583892617449666,0.5469798657718121,0.03691275167785235,0.41810344827586204,0.5818965517241379,FALSE
District 17  - Question,NA,500,0,192,7,7,2,8,1,162,4,105,195,383,300,0.5013054830287206,0.42297650130548303,0.018276762402088774,0.35,0.65,FALSE
District 18  - Question,NA,501,0,214,14,11,2,3,0,581,4,79,111,829,190,0.25814234016887816,0.7008443908323281,0.016887816646562123,0.41578947368421054,0.5842105263157895,FALSE
District 19  - Question,NA,502,0,178,12,3,1,5,3,186,2,110,165,390,275,0.4564102564102564,0.47692307692307695,0.03076923076923077,0.4,0.6,FALSE
District 20  - Question,NA,503,0,164,5,6,0,4,2,183,2,110,157,366,267,0.44808743169398907,0.5,0.01366120218579235,0.41198501872659177,0.5880149812734082,FALSE
District 21  - Question,NA,504,0,171,7,6,1,3,1,198,2,129,190,389,319,0.43958868894601544,0.5089974293059126,0.017994858611825194,0.4043887147335423,0.5956112852664577,FALSE
District 22  - Question,NA,505,0,114,4,1,1,2,2,181,2,87,134,307,221,0.3713355048859935,0.5895765472312704,0.013029315960912053,0.3936651583710407,0.6063348416289592,FALSE
District 23  - Question,NA,506,0,93,9,9,1,4,1,206,0,117,98,323,215,0.28792569659442724,0.6377708978328174,0.02786377708978328,0.5441860465116279,0.4558139534883721,FALSE
District 24  - Question,NA,507,0,87,12,7,0,1,3,219,2,137,118,331,255,0.2628398791540785,0.6616314199395771,0.03625377643504532,0.5372549019607843,0.4627450980392157,FALSE
District 25  - Question,NA,508,0,91,13,3,0,3,0,323,0,200,102,433,302,0.21016166281755197,0.745958429561201,0.03002309468822171,0.6622516556291391,0.33774834437086093,FALSE
District 26  - Question,NA,509,0,75,9,6,1,2,2,328,0,213,110,423,323,0.1773049645390071,0.7754137115839244,0.02127659574468085,0.6594427244582043,0.34055727554179566,FALSE
District 27  - Question,NA,510,0,72,9,6,0,2,2,402,0,261,114,493,375,0.1460446247464503,0.8154158215010142,0.018255578093306288,0.696,0.304,FALSE
District 28  - Question,NA,511,0,72,13,6,2,2,1,337,1,217,125,434,342,0.16589861751152074,0.7764976958525346,0.029953917050691243,0.6345029239766082,0.3654970760233918,FALSE
District 29  - Question,NA,512,0,82,7,2,0,3,0,285,1,189,108,380,297,0.21578947368421053,0.75,0.018421052631578946,0.6363636363636364,0.36363636363636365,FALSE
District 30  - Question,NA,513,0,76,4,5,0,2,0,309,2,204,97,398,301,0.19095477386934673,0.7763819095477387,0.010050251256281407,0.6777408637873754,0.3222591362126246,FALSE
District 31  - Question,NA,514,0,125,3,2,2,2,1,187,1,111,131,323,242,0.38699690402476783,0.5789473684210527,0.009287925696594427,0.45867768595041325,0.5413223140495868,FALSE
District 32  - Question,NA,515,0,155,12,12,1,2,0,654,1,120,93,837,213,0.18518518518518517,0.7813620071684588,0.014336917562724014,0.5633802816901409,0.43661971830985913,FALSE
District 33  - Question,NA,516,0,61,6,4,2,0,2,226,1,120,74,302,194,0.20198675496688742,0.7483443708609272,0.019867549668874173,0.6185567010309279,0.38144329896907214,FALSE
District 34  - Question,NA,517,0,174,15,4,2,0,3,480,1,168,129,679,297,0.25625920471281294,0.7069219440353461,0.022091310751104567,0.5656565656565656,0.43434343434343436,FALSE
District 35  - Question,NA,518,0,115,7,5,0,4,3,190,1,108,151,325,259,0.35384615384615387,0.5846153846153846,0.021538461538461538,0.416988416988417,0.583011583011583,FALSE
District 36  - Question,NA,519,0,106,10,2,0,1,1,255,1,156,124,376,280,0.28191489361702127,0.6781914893617021,0.026595744680851064,0.5571428571428572,0.44285714285714284,FALSE
District 37  - Question,NA,520,0,51,2,0,0,0,2,126,1,66,57,182,123,0.2802197802197802,0.6923076923076923,0.01098901098901099,0.5365853658536586,0.4634146341463415,FALSE
District 38  - Question,NA,521,0,94,4,3,1,4,1,153,2,97,122,262,219,0.35877862595419846,0.583969465648855,0.015267175572519083,0.4429223744292237,0.5570776255707762,FALSE
District 39  - Question,NA,522,0,55,2,0,1,3,2,104,1,62,60,168,122,0.3273809523809524,0.6190476190476191,0.011904761904761904,0.5081967213114754,0.4918032786885246,FALSE
District 40  - Question,NA,523,0,80,8,1,0,3,2,152,2,86,99,248,185,0.3225806451612903,0.6129032258064516,0.03225806451612903,0.4648648648648649,0.5351351351351351,FALSE
